id,text,language,llm_prediction
msg_0133,"Me kaad ne MOMO reyɛ adwuma wɔ baabi foforo, nanso wɔ akwantu tumi krataa kwan so no, mintumi ntua sika no. Kindly boa me ma misiesie eyi sɛnea ɛbɛyɛ a metumi atoa m’akwammisa krataa no so.",ak,YES
msg_0134,"Me kaad ne MOMO reyɛ adwuma wɔ baabi foforo, nanso wɔ akwantu tumi krataa kwan so no, mintumi ntua sika no. Kindly boa me ma misiesie eyi sɛnea ɛbɛyɛ a metumi atoa m’akwammisa krataa no so.",ak,YES
msg_0135,"My card and MOMO are working elsewhere, but on the passport portal I cannot make the payment. There was no clear error code, just a generic failure message.",en,YES
msg_0136,"Nye kaɖi kple MOMO le dɔ wɔm le teƒe bubuwo, gake le mɔzɔgbalẽa ƒe mɔnu la, nyemate ŋu axe fea o. Mekɔ nye cache hã ŋu eye medze ŋgɔ kuxi ma ke kokoko.",ew,YES
msg_0137,Nhyehyɛe no mma me kwan sɛ menwie m’akatua wɔ akwammisa krataa no ho. Kindly boa me ma midi eyi ho dwuma sɛnea ɛbɛyɛ a metumi atoa m’akwammisa krataa no so.,ak,YES
msg_0138,Gbɛjianɔtoo lɛ haaa magbe minitsumɔ lɛ he nyɔmɔwoo lɛ naa. Enɛ je shishi leebi nɛɛ.,ga,YES
msg_0139,"Mete fexexe kpɔ zi geɖe egbea gake agbo la yia edzi gbea asitsatsa la. Vodada ƒe kɔpi aɖeke menɔ anyi si me kɔ o, si nye kpododonu ƒe gbedasi si wozãna le mɔ gbadza nu ko.",ew,NO
msg_0140,Merebɔ mmɔden sɛ mɛtua akwantu tumi krataa ho ka nanso sika a wotua no kɔ so di nkogu wɔ portal no so. Mabɔ mmɔden nnɔnhwerew abien a atwam ni a enkosi hwee.,ak,YES
msg_0141,Mele agbagba dzem be maxe mɔzɔgbalẽfea gake fexexea yi edzi le kpo dom nu le agbo la dzi. Esia dze egɔme tso ŋdi sia me.,ew,YES
msg_0142,Mabɔ mmɔden sɛ mɛtua ka mpɛn pii nnɛ nanso portal no kɔ so pow asɛm no. Mebɔɔ mmɔden mpo sɛ mede laptop foforo bedi dwuma nanso biribiara ansakra.,ak,YES
msg_0143,"Mibɔi nyɔmɔwoo shii abɔ ŋmɛnɛ shi portal lɛ yaa nɔ ekpooɔ nibii ni akɛtsuɔ nii lɛ. Tɔmɔ ko bɛ, shɛɛ sane ko ni yeee omanye kɛkɛ.",ga,YES
msg_0144,The system is not allowing me to complete my payment for the application. This started happening this morning.,en,YES
msg_0145,Mabɔ mmɔden sɛ mɛtua sika mpɛn pii nnɛ nanso portal no kɔ so pow asɛm no. Mabɔ mmɔden sɛ mede browser ahorow bedi dwuma nanso asɛm no da so ara wɔ hɔ.,ak,YES
msg_0146,The system is not allowing me to complete my payment for the application. I have tried using different browsers but the issue remains.,en,YES
msg_0147,I have attempted payment several times today but the portal keeps rejecting the transaction. I have tried using different browsers but the issue remains.,en,YES
msg_0148,The system is not allowing me to complete my payment for the application. This is delaying my travel plans and I need urgent help.,en,YES
msg_0149,Merebɔ mmɔden sɛ mɛtua akwantu tumi krataa no ho ka nanso sika a wotua no kɔ so di nkogu wɔ portal no so. Yɛsrɛ sɛ hwɛ sɛ nhyehyɛe bi wɔ hɔ a wɔde ma a.,ak,YES
msg_0150,Nhyehyɛe no mma me kwan sɛ menwie m’akatua wɔ akwammisa krataa no ho. Yɛsrɛ sɛ hwɛ fi wo nkyɛn sɛ nhyehyɛe bi wɔ hɔ a.,ak,YES
msg_0151,Mabɔ mmɔden sɛ mɛtua sika mpɛn pii nnɛ nanso portal no kɔ so pow asɛm no. Eyi fii ase sii anɔpa yi.,ak,YES
msg_0152,Mabɔ mmɔden sɛ mɛtua sika mpɛn pii nnɛ nanso portal no kɔ so pow asɛm no. Mabɔ mmɔden sɛ mede browser ahorow bedi dwuma nanso asɛm no da so ara wɔ hɔ.,ak,YES
msg_0153,"My card and MOMO are working elsewhere, but on the passport portal I cannot make the payment. Please check from your side if there is a system issue.",en,YES
msg_0154,"I have attempted payment several times today but the portal keeps rejecting the transaction. There was no clear error code, just a generic failure message.",en,YES
msg_0155,"Bere biara a mɛkliki akatua no, kratafa no yɛ nwini anaasɛ ɛkyerɛ mfomso bi na asɛm no nkɔ mu. Kindly boa me ma misiesie eyi sɛnea ɛbɛyɛ a metumi atoa me application no so.",ak,YES
msg_0156,Nhyehyɛe no mma mintumi nwie m’akatua wɔ akwammisa krataa no ho. Mabɔ mmɔden nnɔnhwerew abien a atwam ni a entumi nyɛ yiye.,ak,YES
msg_0157,Nuɖoanyia mele mɔ ɖem nam be mawu nye fexexe ɖe dɔbiagbalẽvia ta nu o. Kpe ɖe ŋunye nyuie be makpɔ esia gbɔ ale be mate ŋu ayi nye dɔbiagbalẽvia dzi.,ew,YES
msg_0158,"Me kaad ne MOMO reyɛ adwuma wɔ baabi foforo, nanso wɔ akwantu tumi krataa kwan so no, mintumi ntua sika no. Mesan nso yii me cache no fii hɔ na meda so ara hyiaa ɔhaw koro no ara.",ak,YES
msg_0159,"Bere biara a mɛkliki akatua so no, kratafa no yɛ nwini anaasɛ ɛkyerɛ mfomso bi na asɛm no nkɔ mu. Mebɔɔ mmɔden mpo sɛ mede laptop foforo bedi dwuma nanso biribiara ansakra.",ak,YES
msg_0160,"Ɣesiaɣi si mezi fetu dzi la, axaa tsia tsikpe alo ɖea vodada aɖe fiana eye asitsatsa la metoa eme o. Medze agbagba to web-browser vovovowo zazã me gake nya la gakpɔtɔ li.",ew,YES
msg_0161,Merebɔ mmɔden sɛ mɛtua akwantu tumi krataa ho ka nanso sika a wotua no kɔ so di nkogu wɔ portal no so. Mebɔɔ mmɔden mpo sɛ mede laptop foforo bedi dwuma nanso biribiara ansakra.,ak,YES
msg_0162,Mabɔ mmɔden sɛ mɛtua sika mpɛn pii nnɛ nanso portal no kɔ so pow asɛm no. Yɛsrɛ sɛ hwɛ sɛ nhyehyɛe ho asɛm bi wɔ hɔ a.,ak,YES
msg_0163,Merebɔ mmɔden sɛ mɛtua akwantu tumi krataa ho ka nanso sika a wotua no kɔ so di nkogu wɔ portal no so. Mabɔ mmɔden sɛ mede browser ahorow bedi dwuma nanso asɛm no da so ara wɔ hɔ.,ak,YES
msg_0164,Mikɛ intanɛt ni yɔɔ shiŋŋ miitsu nii kɛmiiwo nyɔmɔ shii abɔ ŋmɛnɛ shi portal lɛ yaa nɔ ekpooɔ nibii ni akɛtsuɔ nii lɛ. Mikɛ intanɛt ni yɔɔ shiŋŋ miitsu enɛ he nii yɛ Accra.,ga,YES
msg_0165,I have attempted payment several times today but the portal keeps rejecting the transaction. Kindly assist me to resolve this so I can continue my application.,ak,YES
msg_0166,Nuɖoanyia mele mɔ ɖem nam be mawu nye fexexe ɖe dɔbiagbalẽvia ta nu o. Mele agbagba dzem gaƒoƒo eve siwo va yi evɔ medze edzi o.,ew,YES
msg_0167,Merebɔ mmɔden sɛ mɛtua akwantu tumi krataa no ho ka nanso sika a wotua no kɔ so di nkogu wɔ portal no so. Mede intanɛt nkitahodi a ɛyɛ den na ɛreyɛ eyi afi Accra hɔ.,ak,YES
msg_0168,"Bere biara a mɛkliki akatua no, kratafa no yɛ nwini anaasɛ ɛkyerɛ mfomso bi na asɛm no nkɔ mu. Kindly boa me ma misiesie eyi sɛnea ɛbɛyɛ a metumi atoa me application no so.",ak,YES
msg_0169,Nhyehyɛe no mma me kwan sɛ menwie m’akatua wɔ akwammisa krataa no ho. Mebɔɔ mmɔden mpo sɛ mede laptop foforo bedi dwuma nanso biribiara ansakra.,ak,YES
msg_0170,Mabɔ mmɔden sɛ mɛtua ka mpɛn pii nnɛ nanso portal no kɔ so pow asɛm no. Kindly boa me ma misiesie eyi sɛnea ɛbɛyɛ a metumi atoa m’akwammisa krataa no so.,ak,YES
msg_0171,"I have attempted payment several times today but the portal keeps rejecting the transaction. There was no clear error code, just a generic failure message.",en,YES
msg_0172,"Mele agbagba dzem be maxe mɔzɔgbalẽfea gake fexexea yi edzi le kpo dom nu le nyatakakadzraɖoƒea. Vodada ƒe kɔpi aɖeke menɔ anyi si me kɔ o, si nye kpododonu ƒe gbedasi si wozãna le mɔ gbadza nu ko.",ew,YES
msg_0173,"Ɣesiaɣi si mezi fetu dzi la, axaa tsia tsikpe alo ɖea vodada aɖe fiana eye asitsatsa la metoa eme o. Medze agbagba to web-browser vovovowo zazã me gake nya la gakpɔtɔ li.",ew,YES
msg_0174,Nuɖoanyia mele mɔ ɖem nam be mawu nye fexexe ɖe dɔbiagbalẽvia ta nu o. Kpe ɖe ŋunye nyuie be makpɔ esia gbɔ ale be mate ŋu ayi nye dɔbiagbalẽvia dzi.,ew,YES
msg_0175,Mele agbagba dzem be maxe mɔzɔgbalẽfea gake fexexea yi edzi le kpo dom nu le nyatakakadzraɖoƒea. Medze agbagba to web-browser vovovowo zazã me gake nya la gakpɔtɔ li.,ew,YES
msg_0176,I have attempted payment several times today but the portal keeps rejecting the transaction. I also cleared my cache and still faced the same problem.,en,YES
msg_0177,"Bere biara a mɛkliki akatua no, kratafa no yɛ nwini anaasɛ ɛkyerɛ mfomso bi na asɛm no nkɔ mu. Kindly boa me ma misiesie eyi sɛnea ɛbɛyɛ a metumi atoa me application no so.",ak,YES
msg_0178,Mabɔ mmɔden sɛ mɛtua ka mpɛn pii nnɛ nanso portal no kɔ so pow asɛm no. Mede intanɛt nkitahodi a ɛyɛ den na ɛreyɛ eyi afi Accra hɔ.,ak,YES
msg_0179,"Bere biara a mɛkliki akatua so no, kratafa no yɛ nwini anaasɛ ɛkyerɛ mfomso bi na asɛm no nkɔ mu. Mede intanɛt nkitahodi a ɛyɛ den na ɛreyɛ eyi afi Accra hɔ.",ak,YES
msg_0180,"Be fɛɛ be ni makliki nyɔmɔwoo nɔ lɛ, baafa lɛ feɔ fɛ̃i loo etsɔɔ tɔmɔ ko ni nibii ni akɛtsuɔ nii lɛ eyaaa mli. Tɔmɔ ko bɛ, tɔmɔ sane ko kɛkɛ ni haa mɔ he jɔ̃ɔ ehe.",ga,YES
msg_0181,"My card and MOMO are working elsewhere, but on the passport portal I cannot make the payment. Kindly assist me to resolve this so I can continue my application.",en,NO
msg_0182,I am trying to pay the passport fee but the payment keeps failing on the portal. I have tried using different browsers but the issue remains.,en,YES
msg_0183,"My card and MOMO are working elsewhere, but on the passport portal I cannot make the payment. Kindly assist me to resolve this so I can continue my application.",en,YES
msg_0184,Merebɔ mmɔden sɛ mɛtua akwantu tumi krataa no ho ka nanso sika a wotua no kɔ so di nkogu wɔ portal no so. Eyi fii ase sii anɔpa yi.,ak,YES
msg_0185,"Bere biara a mɛkliki akatua so no, kratafa no yɛ nwini anaasɛ ɛkyerɛ mfomso bi na asɛm no nkɔ mu. Mesan nso yii me cache no fii hɔ na meda so ara hyia ɔhaw koro no ara.",ak,YES
msg_0186,"Ɣesiaɣi si mezi fetu dzi la, axaa tsia tsikpe alo ɖea vodada aɖe fiana eye asitsatsa la metoa eme o. Mekɔ nye cache hã ŋu eye medze ŋgɔ kuxi ma ke kokoko.",ew,YES
msg_0187,"Nye kaɖi kple MOMO le dɔ wɔm le teƒe bubuwo, gake le mɔzɔgbalẽa ƒe mɔnu la, nyemate ŋu axe fea o. Vodada ƒe kɔpi aɖeke menɔ anyi si me kɔ o, si nye kpododonu ƒe gbedasi si wozãna le mɔ gbadza nu ko.",ew,YES
msg_0188,"Me kaad ne MOMO reyɛ adwuma wɔ baabi foforo, nanso wɔ akwantu tumi krataa kwan so no, mintumi ntua sika no. Na mfomso ho mmara biara nni hɔ a emu da hɔ, mfomso ho nkrasɛm a wɔde di dwuma wɔ ɔkwan a ɛkɔ akyiri so ara kwa.",ak,YES
msg_0189,I am trying to pay the passport fee but the payment keeps failing on the portal. I have tried using different browsers but the issue remains.,en,NO
msg_0190,Merebɔ mmɔden sɛ mɛtua akwantu tumi krataa ho ka nanso sika a wotua no kɔ so di nkogu wɔ portal no so. Mesan nso yii me cache no fii hɔ na meda so ara hyia ɔhaw koro no ara.,ak,YES
msg_0191,Mabɔ mmɔden sɛ mɛtua sika mpɛn pii nnɛ nanso portal no kɔ so pow asɛm no. Eyi fii ase sii anɔpa yi.,ak,YES
msg_0192,"Each time I click pay, the page either freezes or shows an error and the transaction does not go through. Please check from your side if there is a system issue.",en,YES
msg_0193,Mabɔ mmɔden sɛ mɛtua ka mpɛn pii nnɛ nanso portal no kɔ so pow asɛm no. Mesan nso yii me cache no fii hɔ na meda so ara hyia ɔhaw koro no ara.,ak,YES
msg_0194,"My card and MOMO are working elsewhere, but on the passport portal I cannot make the payment. I also cleared my cache and still faced the same problem.",en,YES
msg_0195,Mele agbagba dzem be maxe mɔzɔgbalẽfea gake fexexea yi edzi le kpo dom le nyatakakadzraɖoƒea. Akpe ɖe ŋunye nyuie be makpɔ esia gbɔ ale be mate ŋu ayi nye dɔbiagbalẽvia dzi.,ew,YES
msg_0196,"Bere biara a mɛkliki akatua so no, kratafa no yɛ nwini anaasɛ ɛkyerɛ mfomso bi na asɛm no nkɔ mu. Eyi fii ase sii anɔpa yi.",ak,YES
msg_0197,"Bere biara a mɛkliki akatua so no, kratafa no yɛ nwini anaasɛ ɛkyerɛ mfomso bi na asɛm no nkɔ mu. Mede intanɛt nkitahodi a ɛyɛ den na ɛreyɛ eyi afi Accra hɔ.",ak,YES
msg_0198,Nhyehyɛe no mma me kwan sɛ minwie me ka wɔ application no ho. Mabɔ mmɔden sɛ mede browser ahorow bedi dwuma nanso asɛm no da so ara wɔ hɔ.,ak,YES
msg_0199,"Each time I click pay, the page either freezes or shows an error and the transaction does not go through. There was no clear error code, just a generic failure message.",en,YES
msg_0200,"My card and MOMO are working elsewhere, but on the passport portal I cannot make the payment. Please check from your side if there is a system issue.",en,YES
msg_0201,Nhyehyɛe no mma me kwan sɛ menwie m’akatua wɔ akwammisa krataa no ho. Mede intanɛt nkitahodi a ɛyɛ den na ɛreyɛ eyi afi Nkran.,ak,YES
msg_0202,Nhyehyɛe no mma me kwan sɛ menwie m’akatua wɔ akwammisa krataa no ho. Mesan nso yii me cache no fii hɔ na meda so ara hyia ɔhaw koro no ara.,ak,YES
msg_0203,"Nye kaɖi kple MOMO le dɔ wɔm le teƒe bubuwo, gake le mɔzɔgbalẽa ƒe nyatakakadzraɖoƒe la nyemate ŋu axe fea o. Esia dze egɔme tso ŋdi sia me.",ew,YES
msg_0204,Nhyehyɛe no mma mintumi nwie m’akatua wɔ akwammisa krataa no ho. Mabɔ mmɔden nnɔnhwerew abien a atwam ni a entumi nyɛ yiye.,ak,YES
msg_0205,"Me kaad ne MOMO reyɛ adwuma wɔ baabi foforo, nanso wɔ akwantu tumi krataa kwan so no, mintumi ntua sika no. Mede intanɛt nkitahodi a ɛyɛ den na ɛreyɛ eyi afi Accra hɔ.",ak,YES
msg_0206,"Ɣesiaɣi si mezi fetu dzi la, axaa tsia tsikpe alo ɖea vodada aɖe fiana eye asitsatsa la metoa eme o. Mekɔ nye cache hã ŋu eye medze ŋgɔ kuxi ma ke kokoko.",ew,YES
msg_0207,I am trying to pay the passport fee but the payment keeps failing on the portal. This is delaying my travel plans and I need urgent help.,en,YES
msg_0208,Merebɔ mmɔden sɛ mɛtua akwantu tumi krataa ho ka nanso sika a wotua no kɔ so di nkogu wɔ portal no so. Mebɔɔ mmɔden mpo sɛ mede laptop foforo bedi dwuma nanso biribiara ansakra.,ak,YES
msg_0209,The system is not allowing me to complete my payment for the application. I am doing this from Accra using a stable internet connection.,en,NO
msg_0210,"My card and MOMO are working elsewhere, but on the passport portal I cannot make the payment. I have been trying for the past two hours without success.",en,YES
msg_0211,"Each time I click pay, the page either freezes or shows an error and the transaction does not go through. I am doing this from Accra using a stable internet connection.",en,YES
msg_0212,Nhyehyɛe no mma mintumi nwie m’akatua wɔ akwammisa krataa no ho. Eyi fii ase sii anɔpa yi.,ak,YES
msg_0213,The system is not allowing me to complete my payment for the application. This is delaying my travel plans and I need urgent help.,en,YES
msg_0214,"Each time I click pay, the page either freezes or shows an error and the transaction does not go through. Kindly assist me to resolve this so I can continue my application.",en,YES
msg_0215,Merebɔ mmɔden sɛ mɛtua akwantu tumi krataa ho ka nanso sika a wotua no kɔ so di nkogu wɔ portal no so. Kindly boa me ma misiesie eyi sɛnea ɛbɛyɛ a metumi atoa m’akwammisa krataa no so.,ak,YES
msg_0216,"Be fɛɛ be ni makliki nyɔmɔwoo nɔ lɛ, baafa lɛ feɔ fɛ̃i loo etsɔɔ tɔmɔ ko ni nibii ni akɛtsuɔ nii lɛ eyaaa mli. Tɔmɔ ko bɛ, tɔmɔ sane ko kɛkɛ ni haa mɔ he jɔ̃ɔ ehe.",ga,YES
msg_0217,"My card and MOMO are working elsewhere, but on the passport portal I cannot make the payment. There was no clear error code, just a generic failure message.",en,NO
msg_0218,"Bere biara a mɛkliki akatua so no, kratafa no yɛ nwini anaasɛ ɛkyerɛ mfomso bi na asɛm no nkɔ mu. Eyi fii ase sii anɔpa yi.",ak,YES
msg_0219,Merebɔ mmɔden sɛ mɛtua akwantu tumi krataa ho ka nanso sika a wotua no kɔ so di nkogu wɔ portal no so. Kindly boa me ma misiesie eyi sɛnea ɛbɛyɛ a metumi atoa m’akwammisa krataa no so.,ak,NO
msg_0220,Nuɖoanyia mele mɔ ɖem nam be mawu nye fexexe ɖe dɔbiagbalẽvia ta nu o. Taflatse kpɔe ɖa le wò axadzi nenye be ɖoɖoa ƒe nya aɖe li.,ew,YES
msg_0221,"Ɣesiaɣi si mezi fetu dzi la, axaa tsia tsikpe alo ɖea vodada aɖe fiana eye asitsatsa la metoa eme o. Esia dze edzi yiyi gɔme ŋdi sia.",ew,YES
msg_0222,I am trying to pay the passport fee but the payment keeps failing on the portal. Please check from your side if there is a system issue.,en,YES
msg_0223,"My card and MOMO are working elsewhere, but on the passport portal I cannot make the payment. I have been trying for the past two hours without success.",en,YES
msg_0224,"Each time I click pay, the page either freezes or shows an error and the transaction does not go through. This is delaying my travel plans and I need urgent help.",en,YES
msg_0225,"Mabɔ mmɔden sɛ mɛtua ka mpɛn pii nnɛ nanso portal no kɔ so pow asɛm no. Na mfomso koodu biara nni hɔ a emu da hɔ, na ɛyɛ generic failution message ara kwa.",ak,YES
msg_0226,Merebɔ mmɔden sɛ mɛtua akwantu tumi krataa no ho ka nanso sika a wotua no kɔ so di nkogu wɔ portal no so. Eyi retwentwɛn m’akwantu nhyehyɛe ase na mihia mmoa ntɛm ara.,ak,YES
msg_0227,Mabɔ mmɔden sɛ mɛtua ka mpɛn pii nnɛ nanso portal no kɔ so pow asɛm no. Mede intanɛt nkitahodi a ɛyɛ den na ɛreyɛ eyi afi Accra hɔ.,ak,YES
msg_0228,"Bere biara a mɛkliki akatua so no, kratafa no yɛ nwini anaasɛ ɛkyerɛ mfomso bi na asɛm no nkɔ mu. Eyi fii ase sii anɔpa yi.",ak,YES
msg_0229,"My card and MOMO are working elsewhere, but on the passport portal I cannot make the payment. This started happening this morning.",en,YES
msg_0230,"Mabɔ mmɔden sɛ mɛtua ka mpɛn pii nnɛ nanso portal no kɔ so pow asɛm no. Na mfomso koodu biara nni hɔ a emu da hɔ, na ɛyɛ generic failution message ara kwa.",ak,YES
msg_0231,Nhyehyɛe no mma mintumi nwie m’akatua wɔ akwammisa krataa no ho. Mabɔ mmɔden nnɔnhwerew abien a atwam ni a entumi nyɛ yiye.,ak,YES
msg_0232,"My card and MOMO are working elsewhere, but on the passport portal I cannot make the payment. I have tried using different browsers but the issue remains.",en,YES
msg_0233,"Ɣesiaɣi si mezi fetu dzi la, axaa tsia tsikpe alo ɖea vodada aɖe fiana eye asitsatsa la metoa eme o. Taflatse kpɔe ɖa le wò axadzi nenye be ɖoɖo aɖe li.",ew,YES
msg_0234,"Bere biara a mɛkliki akatua so no, kratafa no yɛ nwini anaasɛ ɛkyerɛ mfomso bi na asɛm no nkɔ mu. Mabɔ mmɔden sɛ mede browser ahorow bedi dwuma nanso asɛm no da so ara wɔ hɔ.",ak,YES
msg_0235,"Bere biara a mɛkliki akatua so no, kratafa no yɛ nwini anaasɛ ɛkyerɛ mfomso bi na asɛm no nkɔ mu. Na mfomso koodu biara nni hɔ a emu da hɔ, mfomso nkrasɛm a wɔde di dwuma wɔ ɔkwan a ɛkɔ akyiri so ara kwa.",ak,YES
msg_0236,"Ɣesiaɣi si mezi fetu dzi la, axaa tsia tsikpe alo ɖea vodada aɖe fiana eye asitsatsa la metoa eme o. Esia le nye mɔzɔzɔ ŋuti ɖoɖowo hem ɖe megbe eye mehiã kpekpeɖeŋu kpata.",ew,NO
msg_0237,"Bere biara a mɛkliki akatua so no, kratafa no yɛ nwini anaasɛ ɛkyerɛ mfomso bi na asɛm no nkɔ mu. Eyi rekyɛ m’akwantu nhyehyɛe na mihia mmoa ntɛm ara.",ak,YES
msg_0238,"Each time I click pay, the page either freezes or shows an error and the transaction does not go through. There was no clear error code, just a generic failure message.",en,YES
msg_0239,Nhyehyɛe no mma me kwan sɛ menwie m’akatua wɔ akwammisa krataa no ho. Mede intanɛt nkitahodi a ɛyɛ den na ɛreyɛ eyi afi Nkran.,ak,YES
msg_0240,"Me kaad ne MOMO reyɛ adwuma wɔ baabi foforo, nanso wɔ akwantu tumi krataa kwan so no, mintumi ntua sika no. Eyi rekyɛ m’akwantu nhyehyɛe na mihia mmoa ntɛm ara.",ak,YES
msg_0241,Nhyehyɛe no mma me kwan sɛ menwie m’akatua wɔ akwammisa krataa no ho. Yɛsrɛ sɛ hwɛ fi wo nkyɛn sɛ nhyehyɛe bi wɔ hɔ a.,ak,NO
msg_0242,Mabɔ mmɔden sɛ mɛtua ka mpɛn pii nnɛ nanso portal no kɔ so pow asɛm no. Kindly boa me ma misiesie eyi sɛnea ɛbɛyɛ a metumi atoa m’akwammisa krataa no so.,ak,YES
msg_0243,"Nye kaɖi kple MOMO le dɔ wɔm le teƒe bubuwo, gake le mɔzɔgbalẽa ƒe mɔnu la, nyemate ŋu axe fea o. Vodada ƒe kɔpi aɖeke menɔ anyi si me kɔ o, si nye kpododonu ƒe gbedasi si wozãna le mɔ gbadza nu ko.",ew,YES
msg_0244,I am trying to pay the passport fee but the payment keeps failing on the portal. Kindly assist me to resolve this so I can continue my application.,en,YES
msg_0245,"Each time I click pay, the page either freezes or shows an error and the transaction does not go through. I am doing this from Accra using a stable internet connection.",en,YES
msg_0246,"Me kaad ne MOMO reyɛ adwuma wɔ baabi foforo, nanso wɔ akwantu tumi krataa kwan so no, mintumi ntua sika no. Yɛsrɛ sɛ hwɛ fi wo nkyɛn sɛ nhyehyɛe bi wɔ hɔ a wɔde ma a.",ak,YES
msg_0247,Mabɔ mmɔden sɛ mɛtua sika mpɛn pii nnɛ nanso portal no kɔ so pow asɛm no. Mabɔ mmɔden nnɔnhwerew abien a atwam ni a entumi nyɛ yiye.,ak,YES
msg_0248,"Me kaad ne MOMO reyɛ adwuma wɔ baabi foforo, nanso wɔ akwantu tumi krataa kwan so no, mintumi ntua sika no. Mebɔɔ mmɔden mpo sɛ mede laptop foforo bedi dwuma nanso biribiara ansakra.",ak,YES
msg_0249,"My card and MOMO are working elsewhere, but on the passport portal I cannot make the payment. I am doing this from Accra using a stable internet connection.",en,YES
msg_0250,Mabɔ mmɔden sɛ mɛtua ka mpɛn pii nnɛ nanso portal no kɔ so pow asɛm no. Mebɔɔ mmɔden mpo sɛ mede laptop foforo bedi dwuma nanso biribiara ansakra.,ak,YES
msg_0251,Nhyehyɛe no mma me kwan sɛ minwie me ka wɔ application no ho. Mabɔ mmɔden sɛ mede browser ahorow bedi dwuma nanso asɛm no da so ara wɔ hɔ.,ak,YES
